Design smell,Namespace,Class,File,Cause
Unutilized Abstraction,OrchardCore.Tests.Tokens.Content,SlugServiceTests,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Tokens.Content\SlugServiceTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Imperative Abstraction,OrchardCore.Tests.Workflows,WorkflowManagerTests,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Workflows\WorkflowManagerTests.cs,The tool detected the smell in this class because it looks like that an operation is turned into a class. This class contains only the following public method: CanExecuteSimpleWorkflow
Unutilized Abstraction,OrchardCore.Tests.Workflows,WorkflowManagerTests,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Workflows\WorkflowManagerTests.cs,The tool detected the smell in this class because this class is potentially unused.   (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
Deficient Encapsulation,OrchardCore.Tests.Apis.Context,SiteStartup,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Apis\Context\SiteStartup.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: PermissionsContexts
Deficient Encapsulation,OrchardCore.Tests.Apis.Context,SiteStartup,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Apis\Context\SiteStartup.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: PermissionsContexts
Deficient Encapsulation,OrchardCore.Tests.Commands,PublicMethodsOnly,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Commands\CommandHandlerDescriptorBuilderTests.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Field
Deficient Encapsulation,OrchardCore.Tests.DisplayManagement,TestDisplayEvents,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\DisplayManagement\DefaultDisplayManagerTests.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: Displaying' Displayed' Finalized
Deficient Encapsulation,OrchardCore.Tests.DisplayManagement.Decriptors,TestShapeProvider,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\DisplayManagement\Decriptors\DefaultShapeTableManagerTests.cs,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: FeatureShapes' Discover
Deficient Encapsulation,OrchardCore.Tests.DisplayManagement.Decriptors,TestShapeProvider,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\DisplayManagement\Decriptors\DefaultShapeTableManagerTests.cs,The tool detected the smell in this class because the class declares global (public static) fields. Following fields are declared with public static modifiers: FeatureShapes
Insufficient Modularization,OrchardCore.Tests.Commands,CommandsTests,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Commands\CommandHandlerTests.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 20 public methods
Insufficient Modularization,OrchardCore.Tests.Shell,RunningShellTableTests,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Shell\RunningShellTableTests.cs,The tool detected the smell in this class becuase the class has bloated interface (large number of public methods). Total public methods in the class: 23 public methods
Rebellious Hierarchy,OrchardCore.Tests.Apis.Context,OrchardTestFixture<TStartup>,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Apis\Context\MvcTestFixture.cs,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: CreateHostBuilder
Broken Hierarchy,OrchardCore.Tests.Stubs,NullStringLocalizer<T>,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Stubs\NullLocalizer.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): OrchardCore.Tests.Stubs.NullStringLocalizer
Broken Hierarchy,OrchardCore.Tests,NullLogger<T>,C:\research\architectureSmells\repos\OrchardCMS_Brochard\test\OrchardCore.Tests\Stubs\StubLoggerFactory.cs,The tool detected a potential instance of the smell because this type does not implement or override any method from it's supertype(s): OrchardCore.Tests.NullLogger
